label,jitter,shimmer,mean_pitch
neutral,0.041205134066723395,0.21756075826220406,64.39779075259928
sad,0.07528225361424742,0.274966993672386,28.137549709469372
angry,0.019936654340976006,0.1432415119747635,96.751001993422
angry,0.0178335460329004,0.17556189975647132,50.24897192194888
angry,0.02137077242384471,0.18347346797694838,87.63104115739654
disgust,0.022614878112636547,0.1981381271811848,110.65068644886632
disgust,0.03292954580580603,0.2051205897863271,33.768251403863346
sad,0.04748310047816391,0.2276766428126224,68.44979341048017
angry,0.040826921989907304,0.24683768164116426,55.67971191409707
disgust,0.07716043229067543,0.27456793850256295,40.51324001940726
fear,0.05898941616618012,0.23503621991716256,74.39554972515047
happy,0.038416414664955906,0.20750898359999595,76.11245557691393
neutral,0.04058736934328501,0.16214115210062297,62.40921657610968
sad,0.0633219911766896,0.20000024242614575,58.3085462913091
angry,0.03182887100837041,0.17718393104963906,78.26275526927138
disgust,0.05074599704305986,0.22809197857644312,50.35921647655366
fear,0.061330619613518565,0.24584654308409296,67.86096869988296
sad,0.047119319820085194,0.23301818758982829,35.42155535708236
angry,0.02286706943426166,0.1677539595932777,95.30537645509418
disgust,0.04458209481736716,0.24913038328502654,57.532759890351656
fear,0.046225248472047974,0.18733289910150022,112.14430440379805
happy,0.01886941071546299,0.1898673510423909,75.5305156160112
neutral,0.03371325065976587,0.20843034664519913,58.29881740458576
sad,0.0456003214904541,0.27036859076469544,49.08607728708857
angry,0.02860519017641744,0.20613218400945973,101.12833779197547
disgust,0.03954909898978429,0.20836708188881106,64.60845202765017
fear,0.07587552185779113,0.27556713165416113,61.352174696705596
happy,0.0421717829588197,0.20494313104690268,112.42832264029748
neutral,0.03218187045649869,0.21613850844016944,56.96045149319646
sad,0.047558548357065474,0.20262092044346722,66.34980031662475
angry,0.023984485727947646,0.1811287364922031,88.95577868971242
disgust,0.043471002410907414,0.19667698117649413,22.878871106204087
fear,0.05871515604365685,0.19963401426536598,58.82479032633385
happy,0.034131844725256225,0.18347974610239887,98.3197450377339
neutral,0.04644903769463218,0.2244851503713031,54.01049782149837
sad,0.0660453100791254,0.22120929454451826,39.547225705707696
angry,0.02022673357231956,0.15917497201836991,137.79359323961376
disgust,0.06085188390981084,0.24548382387084697,76.7296117993375
fear,0.03468106288805275,0.1587508441166992,85.8187486986415
happy,0.04327862781954154,0.18324464490409972,73.147193967065
neutral,0.038420046360437415,0.2454892653019199,39.86268631064897
sad,0.07189532294048483,0.3272680601877606,25.581109504476217
angry,0.024125038551608198,0.20859968676332358,96.79485404533219
disgust,0.02315128495002289,0.17292929961029485,113.4538651126968
fear,0.05143803100694673,0.22289422869879236,93.40733554861671
happy,0.028301314462625328,0.19526635645382212,78.56290393631122
neutral,0.02958186808759579,0.227668263363285,62.742074466546796
disgust,0.026072513881681823,0.18749188793704463,89.7044202661423
fear,0.02163925273933363,0.11882466910668837,125.68590794323322
happy,0.048596506807158754,0.17446699591005657,110.65756310751429
neutral,0.03149527018934523,0.20158557751978254,66.00860451642953
sad,0.0462377962796738,0.2178535761986302,61.57210965261966
angry,0.02316697854907479,0.2096013370093134,78.53455815807541
disgust,0.051603325919130284,0.22463434485667538,76.81093888289996
fear,0.04378674423774565,0.22186286842210332,73.0844567216266
happy,0.018543351181976635,0.1721560269092945,73.30396069203825
neutral,0.025768091870523823,0.1936873924958328,44.07322759674353
disgust,0.02530506344352999,0.21087960461030372,62.88996411528803
disgust,0.034108104970598054,0.18924708884311087,52.92825966696085
disgust,0.010628967509678329,0.16437262945376893,82.6319158995489
fear,0.023686258613347114,0.17896486481313365,51.599910327496296
fear,0.06614462440881913,0.28632339047652533,55.52881671420083
fear,0.06435985441419374,0.2524007008061506,62.96432000828869
happy,0.030637168137410995,0.11096424144548993,155.81653458343763
happy,0.07785323552220717,0.2255534035883111,36.26578884132
happy,0.03473668127382693,0.20580400805960491,43.90876255262135
neutral,0.056007273161060925,0.24670873708217536,47.606756019050984
sad,0.0521421590817581,0.2329589130692467,36.85994344405185
angry,0.013193840120530688,0.14220485891389906,131.0010120344264
disgust,0.0621194387877786,0.23571413212118456,65.36818182011099
fear,0.02244176230250253,0.23961620933243138,50.60418463405343
happy,0.03813788501483673,0.18948719666192623,110.91250784768538
neutral,0.04409556078353157,0.2575825599550262,66.59815322195519
sad,0.04978309311482698,0.21764110592087002,56.54718939804
angry,0.029215715131664734,0.15808299709970067,132.1370589641913
angry,0.043451703353856695,0.24275461054145975,55.194136718330896
angry,0.016457009755564633,0.14367471372768778,102.5011542041264
sad,0.05984603297047182,0.25348264836410833,53.49013374693797
angry,0.023834912557113803,0.17494197527900965,125.83040574860645
disgust,0.04435756934116532,0.23570336869378777,72.86868490495793
fear,0.04565512805886591,0.20711172136628767,76.65745317432388
happy,0.018032860908090944,0.16446407878655536,73.18901003083961
neutral,0.02955141432716784,0.17532055201720181,74.33732246275208
sad,0.03798533453848597,0.18551721988523265,42.396991296980815
angry,0.019043007116405622,0.1716942034510546,105.02471491853373
disgust,0.024810924641217345,0.160980747816885,119.62035528831075
fear,0.02616012768372683,0.1674844359439499,95.36180838196658
happy,0.023461537857532463,0.16780033259730207,76.8091143805106
neutral,0.022417008308004145,0.19957191623778164,63.33566505193752
sad,0.0667968093308484,0.23293792984915246,81.40940911212742
angry,0.03226131894548974,0.17777426933950247,46.467706697265434
disgust,0.026850999911549885,0.16645581386795213,46.49712074673609
fear,0.02464560910870002,0.15340888279596115,115.5341837119468
happy,0.02849075961397532,0.18618323149176175,50.33526323428234
neutral,0.03337460185949238,0.19855865854957813,43.47545717556117
sad,0.07507300432112969,0.2574464776123149,57.91262461771314
angry,0.02125404655328932,0.16371630870926052,119.99491514226233
disgust,0.05890076401869619,0.23357985285403055,65.9850793034859
fear,0.04015601352015679,0.24582653593004883,72.46276018510711
happy,0.03113703507528463,0.19473139768590356,62.57310649271367
neutral,0.04393516343488691,0.22368852297081607,63.454237987895
sad,0.04600075542828123,0.24873284795536596,54.69361872797048
angry,0.016763773145402585,0.12509402798443348,85.29136235421699
disgust,0.06520518798788351,0.2653803018853611,46.48858006313312
fear,0.042267175064311685,0.21229526836844495,58.265404782405724
happy,0.04631018344388906,0.21155472889138577,73.27477875341785
neutral,0.05457283695013372,0.19178441866309345,65.1985749522103
sad,0.050861326138177745,0.24931455881435088,68.68206608156949
sad,0.09666538760150754,0.26682714500406157,53.56111443627358
sad,0.0660445882069247,0.20591311050635705,50.96183931153065
angry,0.019437741488871986,0.15211239336252,119.30063776322213
disgust,0.02326551035519918,0.16208098806848023,80.71268543348472
fear,0.023574846990203995,0.17743377321573262,79.39692701763072
happy,0.017202946073419025,0.15755039653864142,76.4757690497323
neutral,0.023817075970193082,0.1792106791502295,67.00307925634782
sad,0.031917941336511955,0.21215188105560215,65.48313406961589
angry,0.020889169013345577,0.15557145218756602,99.09989864486
sad,0.056809133808935326,0.21969443875738126,72.43306219308496
angry,0.018849042638755573,0.12784029604395322,82.04875130767084
disgust,0.05853595173582968,0.25738595890217364,52.22803651822224
fear,0.0494432078845123,0.27483379058139984,52.469561415046336
happy,0.017644282103150687,0.0973295202302099,71.17454897435817
neutral,0.0585910496566934,0.2354621561306062,69.87231670061539
sad,0.08206505126070379,0.21421635951800636,75.76346176343081
angry,0.023700681777091538,0.18079175149620055,103.46656587063906
disgust,0.020852052689271382,0.21324733670724935,58.49459606654256
fear,0.053476431587450864,0.21333631594246566,85.29987132000176
disgust,0.03735248543467351,0.22088290087699566,77.99348098034743
fear,0.02124729552775326,0.09841186793040214,120.2584826281267
happy,0.027888946711486288,0.12899784886350288,104.40086519673524
neutral,0.04008557385816025,0.20419805330192103,77.30920006458496
sad,0.03559437222050214,0.20144386574552386,61.9785297630273
angry,0.03508011474314282,0.1724082998633961,91.24624283742708
disgust,0.036398352963069154,0.17671135275444388,39.43067872040142
fear,0.05302543287919419,0.2170083770160514,70.99413242982324
happy,0.06354826050543248,0.25778116374676696,47.26271171735716
neutral,0.05626492686840994,0.2135227701262682,66.6677788069595
sad,0.05013027016969123,0.22888234731752077,53.10222561921205
angry,0.014981643084004511,0.11348009189860706,146.79003997133577
disgust,0.030231089307443535,0.1930910217825253,57.34174427554176
fear,0.035276300197138816,0.20556595822656176,93.09458152340788
happy,0.032227559052754914,0.23316941619486886,68.40807178311209
neutral,0.041536699896809824,0.21829199601930457,77.80433471693883
sad,0.052398492386941144,0.22884421752015835,97.35862656325736
angry,0.03338710949859716,0.20959763170547868,93.85001607785136
disgust,0.05808883930928488,0.21044424662637734,75.42927947548132
fear,0.06212663993679915,0.23978816074067505,118.62074601316905
happy,0.02391557231575214,0.15824522340046906,113.45456853224047
neutral,0.03418666778244879,0.1979762806796257,64.53713870206063
sad,0.045661123150952755,0.22738303655915645,73.58159424288523
angry,0.03096104821886546,0.21185366171667372,103.40903002486917
disgust,0.037839745041918664,0.2108996163510646,75.4557815079933
fear,0.06037393857556901,0.23306957949865165,138.47324566614705
happy,0.04644700907707272,0.20128270667010986,184.54780351049695
neutral,0.045703651115175506,0.20381507719629335,81.62419989823088
sad,0.056810315138679526,0.23610997653905053,149.47955109985745
angry,0.03471167419760718,0.19648099450050283,158.91633501992152
angry,0.03286204900106905,0.2098770797277633,135.93490575711988
angry,0.039208155868960266,0.19200950344340117,89.5624095781981
disgust,0.02534277381500208,0.17734943527949254,116.72033470418148
disgust,0.0639323638123528,0.3103157622061169,73.01242925348602
disgust,0.03824792329641552,0.22785628152640708,103.06758038773557
fear,0.0210426481862385,0.14465624732608426,183.46115963449435
fear,0.05604312114773205,0.25072288251564173,90.07593774604652
fear,0.08194557306123237,0.17729599732781035,42.83690187833633
happy,0.061588759867176185,0.25165822123667686,112.26007452882074
happy,0.033793978696670154,0.1782731813877764,164.94091060328049
happy,0.052627476090965165,0.20389596787567105,90.73117336466414
neutral,0.044185281233346564,0.22550177435071136,78.8353100274327
sad,0.050637401140316826,0.24723883293994714,65.14679605740932
angry,0.02652546010905189,0.1573682625456584,131.29711166474357
disgust,0.042750881485385014,0.23576961384796563,63.430002854086965
fear,0.04368256283101144,0.20357497493317883,79.47511650931371
happy,0.03794780106657757,0.20981874336510745,129.26262767102267
neutral,0.03562191431985886,0.17067311065812638,94.28013966342986
sad,0.03690394517373707,0.18084311326362398,95.94911934852041
angry,0.018852680206092477,0.09724051698068167,138.39929925398224
happy,0.03468745410068341,0.2074094997882258,149.84697370929737
neutral,0.04511047476430336,0.22065591502200085,77.59975726940225
sad,0.07659128675651414,0.2627877608054983,63.60607984819019
sad,0.06715966689991519,0.2316493400585396,65.08552460925632
sad,0.07776399345322042,0.23696697845738385,48.489505874291034
angry,0.025110065807133077,0.1939750808166223,180.84232496677083
disgust,0.03125285180459235,0.20288579801715964,156.1064411579588
fear,0.030268977607437412,0.17590593218197512,283.0146020315279
happy,0.03323833017275557,0.15976511490786618,290.45114591501306
neutral,0.028358931254574164,0.2017464226645929,125.39146239741657
happy,0.04406474935734493,0.20325851387699337,197.36090318027453
neutral,0.03720771795311458,0.189081963669843,90.17444910891307
sad,0.0585316882839293,0.23358074742487744,111.85675056397538
angry,0.030894893519509595,0.17138201210382056,150.59830763441113
disgust,0.04062545345444101,0.1945357283226692,99.80483494356614
fear,0.03547803322818478,0.18681634111919246,147.93256384885703
happy,0.037068270834624224,0.18491986806056754,205.67480016985328
neutral,0.031348151477945424,0.19483102961179305,97.59391515083695
sad,0.05966206136231067,0.22102021745023476,99.69991350656723
angry,0.03819348039205648,0.2025931611760746,89.66641766457396
disgust,0.03004639113510466,0.21046259636469153,97.97927270439081
fear,0.04049878371835491,0.19897839604824297,225.03595920876796
happy,0.04450203403147329,0.1727514588939918,218.5193537894298
neutral,0.03470411056009083,0.21858726870245787,95.83418256663448
sad,0.0475869667028092,0.19453490591740438,132.7314487108452
angry,0.022874348184870212,0.16174923959671866,159.65767919958483
disgust,0.035300949395607115,0.1956730101345158,91.93586933573852
fear,0.03532344622188115,0.18368013700171235,177.2638090601903
happy,0.03168066723343086,0.15778568833053064,226.53804108950396
neutral,0.03602621513284129,0.22939164847841206,111.65483468582858
sad,0.05100515564780975,0.18094218728140757,238.85986642029545
angry,0.04163676027805324,0.1900262526409033,168.26518015751137
angry,0.028800312271502402,0.17946945133823552,121.0104340401661
angry,0.022689529400924474,0.14491716840604402,153.8365694162288
disgust,0.05067024181429618,0.18338114749645698,83.56692674496225
disgust,0.04059760004402414,0.1978512726600017,90.33996078384769
disgust,0.03689542314177349,0.17008800264072493,148.40483656313046
fear,0.041848863480452914,0.18633728067537808,119.50602642919242
fear,0.05736591692040126,0.22520421602084495,134.29222662009838
fear,0.055227503584655974,0.24848337181445102,93.9289078147048
sad,0.040461481565932364,0.20995357100474538,144.68299914456463
angry,0.023113217762427817,0.21193040434852256,95.3372576371312
disgust,0.043814749501624894,0.24176849333238185,85.37025353599176
fear,0.052440965871323825,0.1967683555326431,167.9443716936318
happy,0.045434193804962685,0.21459756236228889,170.3341476061418
neutral,0.05667412556467332,0.201496384727031,97.14768741292487
sad,0.049379047626445766,0.23388230660809156,145.7376197702536
angry,0.02824501236715603,0.1983676380035606,87.4598756260955
disgust,0.04761756138894565,0.23072830223361,75.50579995435722
fear,0.047123387417491835,0.19235847197406003,130.42174156770022
disgust,0.03826934143135292,0.19639554198693743,97.67389939658162
fear,0.04406222709440663,0.2054186084514812,157.80983421158467
happy,0.04132955599159371,0.19769683795094453,214.0680558666806
neutral,0.02693589433646655,0.21562754927146302,99.56343347172445
sad,0.04904947242683272,0.1875018095263814,115.4028112443408
angry,0.022569798593011146,0.180943985963298,128.90383534526956
disgust,0.02179485286063596,0.18898107600618183,135.19487550542482
fear,0.030439172862599922,0.16300920069926939,196.32964720036944
happy,0.02326074139049504,0.17780059416439262,143.79916980597466
neutral,0.029244929935104295,0.18642103376102137,94.68259861109398
happy,0.04919793811248148,0.20885758292674705,161.96777225722556
neutral,0.03926228055707602,0.23877849174555937,96.88044825068926
sad,0.047115669605156736,0.23506252997612515,80.12195099484124
angry,0.03259486064012765,0.1866490303781295,115.43410274309373
disgust,0.033686043105728154,0.1780245581879561,50.39672108185173
fear,0.06495770417890168,0.22327006601330263,128.60994225741456
happy,0.05252035472644254,0.1767572092695798,140.86799434270927
neutral,0.043323985182905936,0.2076358829755709,80.31915154375446
sad,0.05332933305483861,0.20418768834169246,117.35400797204954
angry,0.02752998838032399,0.18318044063438527,109.5041454200383
sad,0.05987164018120509,0.20270418792993666,138.5818924965566
angry,0.0328728067541104,0.1866481751387995,152.8578408366251
disgust,0.03432199018370952,0.1935170493047444,72.10123418169391
fear,0.0355259563571286,0.1762750538721632,159.46826744879613
happy,0.028238239901248584,0.17149410187011777,252.07627793202218
neutral,0.04912373296975247,0.19546977670775914,103.67636204188257
sad,0.0477480462583657,0.20508501440954008,127.96327096568028
angry,0.032161554029851026,0.22445352904187513,90.62953907622693
disgust,0.05827134541479891,0.22868567565265693,97.87385203661981
fear,0.04419271826266379,0.1994178060250777,145.84059835174017
happy,0.019770700979371485,0.16749350501904678,192.2027911989736
happy,0.017314608986895495,0.15807855199851098,103.2747708793835
happy,0.019919290476715135,0.19895312190409112,98.04361376576672
neutral,0.047997925895841904,0.2485704899886595,66.25682481891417
sad,0.02479000820993153,0.1618398620830355,137.38692922279384
sad,0.03533357550747613,0.19781474939770677,91.37859882204152
sad,0.0556549683666706,0.24437941825554865,101.20289006678499
angry,0.025157512660860786,0.14636724336820675,222.9746758588552
disgust,0.038839455381782496,0.2151894837494489,116.03142246096033
fear,0.027064703498422073,0.16680742103350257,219.85805243854406
happy,0.03725369448154215,0.17753986695516252,147.60830116040216
neutral,0.025384106185677498,0.1821865479023721,145.91835601893368
sad,0.032640108021723624,0.14791839225817496,188.01720909500128
angry,0.018053589477029133,0.15780366823703246,191.56057706128954
disgust,0.032700519711981214,0.1660856100987779,128.01975259627406
fear,0.03540221844822178,0.15506648476647372,160.30180158567384
happy,0.018114709564411025,0.14623423866074525,161.00601431275848
neutral,0.027039200239774696,0.1859456712402606,126.7252749197356
sad,0.024396621417180128,0.13306548056663825,184.7656516816619
angry,0.03351366922056617,0.17505471784697763,142.89581624451938
sad,0.026660845414162464,0.18160622008980282,144.78889006567582
angry,0.03468739006043489,0.19346055554050984,104.99021616659192
disgust,0.036347898302982205,0.19315686083806055,102.53426266917988
fear,0.04025137912596045,0.1476013424596531,128.22818363006115
happy,0.054595055060576464,0.20837581567986516,157.46111407841838
neutral,0.04391465590869599,0.2168989075060305,139.05196469670045
sad,0.03847511285099086,0.1684246090990885,118.74849949518018
angry,0.026035845800320027,0.12356981026687011,167.31007623380995
disgust,0.030723491175660637,0.16735209166952064,137.55534338969025
fear,0.021173226064015803,0.17115634588454134,164.20773061601633
happy,0.022902130039088364,0.1788330082863571,130.82021687265714
neutral,0.021349264768279943,0.17819987014398878,126.8289097773568
sad,0.038401158593021796,0.21408958945095158,115.49278602876475
angry,0.03171786192304994,0.1963686405451232,156.10447671351028
disgust,0.030083376005935174,0.18319756655288802,151.64892030564553
fear,0.03593581178714166,0.19271169670359128,221.3697147223606
happy,0.03978610316510406,0.18316818257673423,160.19187926180308
neutral,0.03645588057816926,0.2002799111535194,161.3300184706231
sad,0.041806526782343534,0.18021264317317454,159.3858050399719
angry,0.0239138135845362,0.175786278813654,149.09344319216848
fear,0.04134159321936118,0.2413582241379558,84.93896551167396
fear,0.04504384237840279,0.22587828791619582,58.04592390874025
happy,0.018463669370366566,0.11477477814039708,171.9978230750525
happy,0.05573310747704732,0.174283850280665,91.86249169000435
happy,0.023729373770545403,0.2226059064807598,96.83353214425603
neutral,0.03775151474138158,0.22287200506637295,65.62438723540382
sad,0.03002051888395317,0.17742856996502673,60.74167918641728
sad,0.05303796198959739,0.2731372727265342,34.051682038704236
sad,0.03921895526473794,0.2455901656744272,61.285125109988364
angry,0.024738538448005856,0.18942775719701535,88.19167200666239
disgust,0.023844005349534677,0.14883787218564776,153.9862297540109
fear,0.03296952304076857,0.17901297137330144,209.1080319892363
happy,0.03939459711021865,0.20537700338100104,117.28171705477213
neutral,0.022905694461787637,0.19404629275719326,107.2206742484954
sad,0.04102188993159518,0.19270443665152048,116.46445946987986
angry,0.02243491905250574,0.14318077127626025,188.43576746617106
disgust,0.02797037993772892,0.19366897549497344,138.5453464734881
fear,0.024229614921540795,0.17701353894629615,194.4787183010124
happy,0.02321276289670497,0.14485461779654468,148.0836019083191
neutral,0.025629244301486085,0.16828437628464044,116.29424696034448
sad,0.06323677654150882,0.19154071390882463,133.70010950490425
angry,0.021946043923369667,0.15607704659466995,161.08017390262444
disgust,0.025197630451816052,0.1970954804085513,174.99906668909276
fear,0.02936276163288285,0.17703984294414543,169.54922262605243
happy,0.022741523827615944,0.1786352167024178,153.09532379454498
neutral,0.03161301981904177,0.17946527318630465,117.91786260843207
sad,0.04495490151580668,0.1866298886575728,120.47921668264422
angry,0.016672792002395,0.1537392518794425,96.4152429492605
disgust,0.04513926604179067,0.2301996829572157,55.50374651467105
fear,0.033333320822070314,0.19261056141631486,83.17908567240782
disgust,0.02573487875426165,0.18870883105982283,101.24039923619075
fear,0.033267859426933645,0.15433112215859712,150.91630803536785
happy,0.02830308173565907,0.16914919444422513,121.93465441769506
neutral,0.0324899478706802,0.20084586921738326,108.08887828293373
sad,0.053868314291702225,0.2155583176733903,123.5441114068498
angry,0.03318379211870266,0.15309586416411944,120.86711584915672
disgust,0.023400742835075563,0.18013667990777998,110.9302556022425
fear,0.02634810880001322,0.1500522397508589,165.56435930301862
happy,0.03690297382343848,0.20370835369612647,112.04808850969425
neutral,0.034617373261611004,0.2065728290725054,113.57928294878974
happy,0.02500222271948501,0.14244345588940074,120.63758111145329
neutral,0.03760703044487446,0.20780532249730205,31.980145902801883
sad,0.04096618113012447,0.2071548686123876,47.29660705510267
angry,0.024216460080894443,0.12912797930390818,188.28597227420326
angry,0.02135959860601658,0.1730721912536963,105.84253150061899
angry,0.016359196976997645,0.17297242171113497,94.88605351847103
disgust,0.030304775855281865,0.1676236638109771,97.27178797426095
disgust,0.03506874213104201,0.227134296712886,44.20808396036433
disgust,0.020353136844858403,0.20408466496880448,77.51229637447676
fear,0.022748502088531315,0.157686462694003,124.56032055050298
disgust,0.054212371841986046,0.23579045094721984,66.19873680417874
fear,0.025476512920991734,0.19944658759251654,83.01974589931436
happy,0.04876430085401472,0.23665033041484312,53.60937376246012
neutral,0.05493625680860457,0.2011475714515156,49.9541290380004
sad,0.04266977228813744,0.21141410273856373,40.56519276622911
angry,0.02411552865005968,0.1324126645845002,144.28465725138494
angry,0.037630382515229745,0.1811303336324901,54.98423976132491
angry,0.025883900487500153,0.19203418357360938,123.89546744493863
disgust,0.037726318974943086,0.23185089599948186,72.22352173651146
disgust,0.045451914891330554,0.23071151776149484,49.89492513486626
sad,0.03402868699772438,0.21078619134577062,70.62733927001992
angry,0.0236067746366965,0.16216271994534073,144.64048283189484
disgust,0.05031464441666939,0.230475356510923,76.98044924322924
fear,0.03602585108955789,0.14005188317675127,133.4203035899515
happy,0.03608163485819019,0.19052443066051528,116.44610271836378
neutral,0.03434494828251743,0.20947850790225586,81.09136597046242
sad,0.036548043921649245,0.21945106803157363,66.88163574700535
angry,0.028106077456263628,0.1786981394850744,137.5490108593863
disgust,0.0439564743106759,0.18480242159844254,59.772512064742806
fear,0.02250002887815539,0.14935090725029834,148.4112905513678
disgust,0.04529358923483514,0.21209712348558118,60.456262941386534
fear,0.02135404070908054,0.16088500513410203,190.86953496837185
fear,0.04237117208846878,0.2332937380575377,51.721016230611966
fear,0.04236480371006573,0.24539557028762277,45.77484719928338
happy,0.04097706388307893,0.1901517965912298,75.58735989322379
happy,0.05083227031104478,0.2186989209153135,64.68246728860817
happy,0.04696899024082424,0.23921443710044754,48.874953058843445
neutral,0.04174444473133158,0.18496161348108534,41.57708647777406
sad,0.057238583510885,0.21979990497045868,56.94154211247515
sad,0.06899357361495385,0.20210075389650448,50.41108484784927
disgust,0.031581936135699734,0.23844290898308737,62.344130273867094
fear,0.036890488570902435,0.19116279827569282,65.70777097665106
happy,0.04288327153628813,0.19877674006441098,100.90560375371356
neutral,0.032733227888199184,0.19862090000209265,61.165607934294634
sad,0.04210481113094496,0.25910949258605426,64.59267682055204
angry,0.026784832314233634,0.18021057088614192,117.00279372999915
disgust,0.053998749118120366,0.2623786709910175,55.033667281832884
fear,0.04338348683345776,0.17923804901332444,137.23033503776384
happy,0.025526567594172565,0.20693157605747248,124.9394821210379
neutral,0.03216971977834785,0.2067684695689961,63.52597435217304
sad,0.03579181424383985,0.1968686271400137,53.37860895275196
angry,0.03113544018403792,0.16577923775765493,77.02593617228972
disgust,0.04212408519987085,0.19686884330591264,51.06098366322339
fear,0.027419299845302076,0.16636692439193085,126.06743832958264
happy,0.0324382186229716,0.19859045633574327,88.2553370021619
neutral,0.056660953088008864,0.2191172008121605,57.608682776040936
sad,0.03767453415095103,0.20779892581610215,77.12737589503945
angry,0.028617455120529867,0.1313898743801917,96.31282871601528
disgust,0.044390466125058,0.23437606067676786,41.54187467123349
fear,0.020643243502719236,0.09882834221308827,49.11040979208878
happy,0.033055993617308516,0.19873316612885558,55.51680885066864
neutral,0.04932177640930278,0.1842393142281551,79.88827071636202
sad,0.04161112968821732,0.20702889303675692,55.115319930766944
angry,0.023411477558313663,0.16190340096005282,90.16853590615652
disgust,0.03216733315898004,0.2094366607472753,61.55582572775057
fear,0.01927762596131898,0.14912059111737985,99.28777824099618
happy,0.029521946901622395,0.18616775139610287,85.92133352611745
neutral,0.030480430309752927,0.2213086828161563,56.46409218379344
sad,0.051044544721946014,0.19506758039381591,62.80750498494543
angry,0.030440103935574933,0.18242654439356804,61.186351455440544
disgust,0.03452250834657097,0.191442272380987,60.29795493753059
fear,0.02325966023508861,0.13981010828521667,119.42984929590267
happy,0.03527491408570583,0.17160519472614552,96.42581185860533
neutral,0.02962172812957993,0.22504883849974705,100.36783180026573
sad,0.032216543199859796,0.21791971397698026,45.848192707702616
angry,0.017377837232417075,0.1503220914719544,94.76049454172116
disgust,0.02384106156245645,0.2033037437267349,58.42875927850427
fear,0.02771794077044984,0.1869190744545516,135.89506143173307
happy,0.02652980887992213,0.1842774148082163,120.92185934791627
neutral,0.026629896788566854,0.17663798037816483,50.28611261096876
happy,0.03552302701385306,0.18821122731949114,93.97920596297246
neutral,0.02857831565265112,0.1946474646457429,87.76573852677839
sad,0.022794552687955764,0.19064863422826295,72.12014586084105
angry,0.017063889461797974,0.21723277300639454,75.72370588767376
disgust,0.048199295130551954,0.23990719189219586,63.31022319450216
fear,0.049054247688538166,0.20671561618948578,90.37143746269257
happy,0.026091401771117736,0.2105755704663788,67.93437864668932
neutral,0.03437565042419879,0.18007383290749088,75.0798527434924
sad,0.04481174458846071,0.2331355202825255,54.11856342762006
angry,0.026302124112892504,0.18253115087172764,125.10566800320731
disgust,0.016680469969393062,0.15933212368717647,41.35816122117187
disgust,0.02941054995688959,0.1940816912890404,38.12663370455686
disgust,0.036111146773302794,0.1587415685705563,45.625919823409895
fear,0.03386109860384305,0.21586437737368983,74.70975465194977
fear,0.039057462893857635,0.14037808897419812,36.445293062406165
fear,0.030018986507236146,0.2002734628075921,37.06863063490854
happy,0.03842560074583606,0.20550302159194722,63.62604675376268
happy,0.020616095759941288,0.19110819515659813,38.26667957586603
happy,0.05865851941050198,0.3003860721037239,40.52589025032212
neutral,0.031165314920230794,0.17966724781976962,45.27252671071638
happy,0.04900290851683319,0.27489176937552834,48.730719776742816
neutral,0.042988968760089376,0.22384326548846364,63.0782905461959
sad,0.03683289811985278,0.22728786624112982,51.300031980661856
angry,0.03941487920459656,0.2075367182026828,62.22790298957166
disgust,0.06544666838021691,0.20466255223519547,40.69884823102879
fear,0.039936437829260235,0.18464299971049478,73.41220112656849
happy,0.04039665996298907,0.19003727593272127,40.10521055806922
neutral,0.04907399257362518,0.24450509889151775,58.009277391976845
sad,0.04503135911997975,0.1764872047480472,51.12656879111651
angry,0.03323350447117637,0.1961126330122158,76.20826832794472
sad,0.06228216762855711,0.24838233040004645,41.604241375053775
angry,0.038457904959029524,0.20426585212811005,71.62536222283538
disgust,0.0275203322728635,0.2001634558485181,64.05900141276501
fear,0.04203794748304909,0.20874580942370097,90.81446317565481
happy,0.03973486321475877,0.21625001618575979,56.56324258253229
neutral,0.029054247928399054,0.18236431589404048,57.434035897936916
sad,0.029594021799236026,0.21105718610758145,68.2198575535465
angry,0.042138087229564414,0.2448098466702019,40.2245759587672
disgust,0.05495446615523002,0.21858988676507335,56.94973936187296
fear,0.04614532533783728,0.2097589212719489,62.08208843665887
disgust,0.03703276751822832,0.2269405994698476,58.501412514779695
fear,0.04089316907176063,0.21141636934284128,79.38848712197564
happy,0.030829997445473413,0.19871666670842442,58.95384897041266
neutral,0.03265378952145272,0.18763519952912538,66.26660856744259
sad,0.026421061495732135,0.14580207088315905,69.28638812896489
angry,0.03490522946484052,0.21878938572699388,46.96699605633124
disgust,0.03606158524905658,0.1916930668884413,49.938448472488176
fear,0.04178404350990893,0.2083056804483622,61.99794789335452
happy,0.05190207302571581,0.2101619513759592,42.4663849169526
neutral,0.05339120916659842,0.24582302526972946,64.02860342200529
sad,0.0502194511568544,0.19710179788599314,61.84235185002195
angry,0.045221159263012366,0.19054418946151333,64.61968193430575
disgust,0.05805828388584478,0.24439895060298722,35.246381690634664
fear,0.03806760237525292,0.21642084869941133,56.882460698272375
happy,0.026794853727776246,0.195716693434674,84.85851730958508
neutral,0.04158145155023957,0.19736888097819494,40.4323564943909
sad,0.03630767295559442,0.22622964381064647,39.75766231775131
angry,0.026349301589093134,0.17478495260326246,132.6850378014597
angry,0.032075148636937514,0.1562778133819449,72.16877032672853
angry,0.027709000184902736,0.19594664347039134,93.54304234853097
